date,equity,drawdown
1993-02-01T00:00:00,1500.0,0.0
1993-03-01T00:00:00,1500.0,0.0
1993-04-01T00:00:00,1500.0,0.0
1993-05-01T00:00:00,1500.0,0.0
1993-06-01T00:00:00,1500.0,0.0
1993-07-01T00:00:00,1500.0,0.0
1993-08-01T00:00:00,1500.0,0.0
1993-09-01T00:00:00,1500.0,0.0
1993-10-01T00:00:00,1500.0,0.0
1993-11-01T00:00:00,1500.0,0.0
1993-12-01T00:00:00,1500.0,0.0
1994-01-01T00:00:00,1500.0,0.0
1994-02-01T00:00:00,1500.0,0.0
1994-03-01T00:00:00,1500.0,0.0
1994-04-01T00:00:00,1500.0,0.0
1994-05-01T00:00:00,1500.0,0.0
1994-06-01T00:00:00,1500.0,0.0
1994-07-01T00:00:00,1500.0,0.0
1994-08-01T00:00:00,1500.0,0.0
1994-09-01T00:00:00,1500.0,0.0
1994-10-01T00:00:00,1500.0,0.0
1994-11-01T00:00:00,1499.8099303299248,0.00012671311338347853
1994-12-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-01-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-02-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-03-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-04-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-05-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-06-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-07-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-08-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-09-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-10-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-11-01T00:00:00,1499.6576894321852,0.00022820704520988027
1995-12-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-01-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-02-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-03-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-04-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-05-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-06-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-07-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-08-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-09-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-10-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-11-01T00:00:00,1499.6576894321852,0.00022820704520988027
1996-12-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-01-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-02-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-03-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-04-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-05-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-06-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-07-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-08-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-09-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-10-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-11-01T00:00:00,1499.6576894321852,0.00022820704520988027
1997-12-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-01-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-02-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-03-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-04-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-05-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-06-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-07-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-08-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-09-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-10-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-11-01T00:00:00,1499.6576894321852,0.00022820704520988027
1998-12-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-01-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-02-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-03-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-04-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-05-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-06-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-07-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-08-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-09-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-10-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-11-01T00:00:00,1499.6576894321852,0.00022820704520988027
1999-12-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-01-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-02-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-03-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-04-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-05-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-06-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-07-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-08-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-09-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-10-01T00:00:00,1499.6576894321852,0.00022820704520988027
2000-11-01T00:00:00,1498.9349840788036,0.0007100106141309273
2000-12-01T00:00:00,1499.4011762489506,0.0003992158340329297
2001-01-01T00:00:00,1502.7301163761729,0.0
2001-02-01T00:00:00,1495.4323525813209,0.004856336953205239
2001-03-01T00:00:00,1492.701949522497,0.006673298647836223
2001-04-01T00:00:00,1493.2246138303792,0.00632548881679176
2001-05-01T00:00:00,1492.946953092418,0.006510259678129669
2001-06-01T00:00:00,1492.946953092418,0.006510259678129669
2001-07-01T00:00:00,1492.1996304188863,0.007007569651083337
2001-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2001-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2001-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2001-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2001-12-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-01-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-02-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-03-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-04-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-05-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-06-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-07-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2002-12-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-01-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-02-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-03-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-04-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-05-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-06-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-07-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2003-12-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-01-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-02-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-03-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-04-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-05-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-06-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-07-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2004-12-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-01-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-02-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-03-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-04-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-05-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-06-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-07-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2005-12-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-01-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-02-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-03-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-04-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-05-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-06-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-07-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2006-12-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-01-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-02-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-03-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-04-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-05-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-06-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-07-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-08-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-09-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-10-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-11-01T00:00:00,1486.3333427740731,0.010911322947090796
2007-12-01T00:00:00,1486.0691071483718,0.011087159993824447
2008-01-01T00:00:00,1477.773678336071,0.016607398606134395
2008-02-01T00:00:00,1472.8561372821907,0.019879803278331252
2008-03-01T00:00:00,1469.7075600529006,0.021975041268824793
2008-04-01T00:00:00,1476.017776490378,0.017775873122321845
2008-05-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-06-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-07-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-08-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-09-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-10-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-11-01T00:00:00,1474.8044394980784,0.018583294880279044
2008-12-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-01-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-02-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-03-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-04-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-05-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-06-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-07-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-08-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-09-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-10-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-11-01T00:00:00,1474.8044394980784,0.018583294880279044
2009-12-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-01-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-02-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-03-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-04-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-05-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-06-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-07-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-08-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-09-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-10-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-11-01T00:00:00,1474.8044394980784,0.018583294880279044
2010-12-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-01-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-02-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-03-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-04-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-05-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-06-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-07-01T00:00:00,1474.8044394980784,0.018583294880279044
2011-08-01T00:00:00,1474.6461079246828,0.018688657494410572
2011-09-01T00:00:00,1463.6642084439682,0.02599662275113776
2011-10-01T00:00:00,1463.6642084439682,0.02599662275113776
2011-11-01T00:00:00,1463.6642084439682,0.02599662275113776
2011-12-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-01-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-02-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-03-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-04-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-05-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-06-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-07-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-08-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-09-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-10-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-11-01T00:00:00,1463.6642084439682,0.02599662275113776
2012-12-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-01-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-02-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-03-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-04-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-05-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-06-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-07-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-08-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-09-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-10-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-11-01T00:00:00,1463.6642084439682,0.02599662275113776
2013-12-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-01-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-02-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-03-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-04-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-05-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-06-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-07-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-08-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-09-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-10-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-11-01T00:00:00,1463.6642084439682,0.02599662275113776
2014-12-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-01-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-02-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-03-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-04-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-05-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-06-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-07-01T00:00:00,1463.6642084439682,0.02599662275113776
2015-08-01T00:00:00,1466.7952911345892,0.02391302659737754
2015-09-01T00:00:00,1461.1087407177204,0.027697172769001445
2015-10-01T00:00:00,1478.2836861822566,0.016268011086960008
2015-11-01T00:00:00,1481.1527563893094,0.014358772577804718
2015-12-01T00:00:00,1473.726942594912,0.019300321105696485
2016-01-01T00:00:00,1465.3422384777462,0.024879968459398036
2016-02-01T00:00:00,1463.8142486923816,0.025896777644702225
2016-03-01T00:00:00,1476.746939648794,0.017290647498325994
2016-04-01T00:00:00,1475.6745349889595,0.01800428506248199
2016-05-01T00:00:00,1479.3541790248455,0.015555645752078448
2016-06-01T00:00:00,1478.3782943455917,0.016205053565643227
2016-07-01T00:00:00,1487.3665486851885,0.010223770405316397
2016-08-01T00:00:00,1487.9989990919562,0.009802902812476205
2016-09-01T00:00:00,1488.26498383436,0.009625901806437118
2016-10-01T00:00:00,1485.3003037430542,0.011598764437589492
2016-11-01T00:00:00,1492.9116029784552,0.006533783605398789
2016-12-01T00:00:00,1497.2458952853858,0.003649505011593322
2017-01-01T00:00:00,1502.2052973986397,0.0003492436677843293
2017-02-01T00:00:00,1512.489074578349,0.0
2017-03-01T00:00:00,1512.7135367847595,0.0
2017-04-01T00:00:00,1516.6227621728665,0.0
2017-05-01T00:00:00,1520.9736017030734,0.0
2017-06-01T00:00:00,1520.6538768443756,0.00021021065608224754
2017-07-01T00:00:00,1527.7333916398159,0.0
2017-08-01T00:00:00,1529.879889777865,0.0
2017-09-01T00:00:00,1532.7485307011798,0.0
2017-10-01T00:00:00,1542.6527392937182,0.0
2017-11-01T00:00:00,1551.104990037268,0.0
2017-12-01T00:00:00,1554.0855639374886,0.0
2018-01-01T00:00:00,1572.7484122475823,0.0
2018-02-01T00:00:00,1551.5922791675284,0.013451695716430647
2018-03-01T00:00:00,1547.960268718884,0.01576103548136738
2018-04-01T00:00:00,1548.3757939781126,0.015496832220379949
2018-05-01T00:00:00,1553.05944716378,0.012518826870513361
2018-06-01T00:00:00,1553.8699734709933,0.012003470249644236
2018-07-01T00:00:00,1556.3323543648853,0.010437815581220129
2018-08-01T00:00:00,1561.564908872098,0.007110802521493118
2018-09-01T00:00:00,1561.1237322626603,0.007391315670323569
2018-10-01T00:00:00,1552.4425455513515,0.012911071178391562
2018-11-01T00:00:00,1553.522335339314,0.012224508865211828
