date,equity,peak,drawdown
2013-02-01,1792.0196578032314,1792.0196578032314,0.0
2013-03-01,1804.0640463221428,1804.0640463221428,0.0
2013-04-01,1812.7508817823484,1812.7508817823484,0.0
2013-05-01,1823.523193736318,1823.523193736318,0.0
2013-06-01,1815.1562927451525,1823.523193736318,-0.004588316189179986
2013-07-01,1838.7030760785224,1838.7030760785224,0.0
2013-08-01,1825.3209306135138,1838.7030760785224,-0.007278035066732524
2013-09-01,1837.275711815783,1838.7030760785224,-0.000776288614137477
2013-10-01,1858.7791738390724,1858.7791738390724,0.0
2013-11-01,1872.651256966639,1872.651256966639,0.0
2013-12-01,1882.2385777241889,1882.2385777241889,0.0
2014-01-01,1865.6840121751165,1882.2385777241889,-0.008795147302255613
2014-02-01,1887.1823900222719,1887.1823900222719,0.0
2014-03-01,1888.8611871093592,1888.8611871093592,0.0
2014-04-01,1892.1562925116768,1892.1562925116768,0.0
2014-05-01,1903.2027436224425,1903.2027436224425,0.0
2014-06-01,1910.7364672047538,1910.7364672047538,0.0
2014-07-01,1904.3720327110332,1910.7364672047538,-0.0033308803191636205
2014-08-01,1923.4225380068317,1923.4225380068317,0.0
2014-09-01,1914.6496001025926,1923.4225380068317,-0.004561107988955038
2014-10-01,1926.0180518677635,1926.0180518677635,0.0
2014-11-01,1939.3273584790431,1939.3273584790431,0.0
2014-12-01,1935.3819641924383,1939.3273584790431,-0.002034413772050936
2015-01-01,1921.2214867382525,1939.3273584790431,-0.009336160634061619
2015-02-01,1948.422396228487,1948.422396228487,0.0
2015-03-01,1938.6949160155282,1948.422396228487,-0.004992490453706644
2015-04-01,1943.4677590838207,1948.422396228487,-0.0025428968350276193
2015-05-01,1949.727043742539,1949.727043742539,0.0
2015-06-01,1937.6653375364062,1949.727043742539,-0.006186356313230501
2015-07-01,1948.4480089633553,1949.727043742539,-0.0006560070976543431
2015-08-01,1919.198951850377,1949.727043742539,-0.01565762345562116
2015-09-01,1905.129893514484,1949.727043742539,-0.022873535232116438
2015-10-01,1946.3620017924868,1949.727043742539,-0.0017259041263504304
2015-11-01,1948.186310376741,1949.727043742539,-0.0007902302892822677
2015-12-01,1937.05809774304,1949.727043742539,-0.006497804931289708
2016-01-01,1913.0790002711963,1949.727043742539,-0.01879649953513296
2016-02-01,1912.7844830065028,1949.727043742539,-0.01894755517424851
2016-03-01,1942.5572707510562,1949.727043742539,-0.0036773214048057
2016-04-01,1944.3381403002124,1949.727043742539,-0.002763927114629583
2016-05-01,1952.62781784458,1952.62781784458,0.0
2016-06-01,1951.7653746514047,1952.62781784458,-0.0004416833486103888
2016-07-01,1969.7211942551533,1969.7211942551533,0.0
2016-08-01,1970.3041193477097,1970.3041193477097,0.0
2016-09-01,1967.8590335095541,1970.3041193477097,-0.0012409687490096966
2016-10-01,1959.3498416172924,1970.3041193477097,-0.005559688792633577
2016-11-01,1977.49844482443,1977.49844482443,0.0
2016-12-01,1984.5939864743104,1984.5939864743104,0.0
2017-01-01,1993.4978393222516,1993.4978393222516,0.0
2017-02-01,2013.2738127144062,2013.2738127144062,0.0
2017-03-01,2011.913476640462,2013.2738127144062,-0.0006756835882696377
2017-04-01,2016.9106378001206,2016.9106378001206,0.0
2017-05-01,2024.0420347076565,2024.0420347076565,0.0
2017-06-01,2024.8052876311745,2024.8052876311745,0.0
2017-07-01,2035.2131832369598,2035.2131832369598,0.0
2017-08-01,2036.713921267185,2036.713921267185,0.0
2017-09-01,2044.421764336827,2044.421764336827,0.0
2017-10-01,2056.5262909098806,2056.5262909098806,0.0
2017-11-01,2072.33518133945,2072.33518133945,0.0
2017-12-01,2075.940946423989,2075.940946423989,0.0
2018-01-01,2105.4916892109363,2105.4916892109363,0.0
2018-02-01,2086.3663754754784,2105.4916892109363,-0.009083537984719059
2018-03-01,2070.157354499869,2105.4916892109363,-0.016781987263179032
2018-04-01,2072.869201577307,2105.4916892109363,-0.01549399971550347
2018-05-01,2085.5754818221617,2105.4916892109363,-0.009459171694113144
2018-06-01,2086.304887203167,2105.4916892109363,-0.009112741743929731
2018-07-01,2105.9945655382244,2105.9945655382244,0.0
2018-08-01,2122.928668214678,2122.928668214678,0.0
2018-09-01,2123.643562530775,2123.643562530775,0.0
2018-10-01,2087.8169446879224,2123.643562530775,-0.0168703536106396
2018-11-01,2097.3384689584072,2123.643562530775,-0.01238677433279789
2018-12-01,2050.802770980231,2123.643562530775,-0.03429991399486021
2019-01-01,2094.3633541872446,2123.643562530775,-0.013787722600979602
2019-02-01,2111.4775957147144,2123.643562530775,-0.005728817693663291
2019-03-01,2118.759353897237,2123.643562530775,-0.0022999192141818225
2019-04-01,2140.469292339783,2140.469292339783,0.0
2019-05-01,2107.0321827261623,2140.469292339783,-0.015621391875736745
2019-06-01,2141.428325623306,2141.428325623306,0.0
2019-07-01,2149.906794212495,2149.906794212495,0.0
2019-08-01,2140.9500003967973,2149.906794212495,-0.004166131220111002
2019-09-01,2149.0205789510587,2149.906794212495,-0.0004122110148317981
2019-10-01,2160.9504781749833,2160.9504781749833,0.0
2019-11-01,2180.6200791618303,2180.6200791618303,0.0
2019-12-01,2193.787157121722,2193.787157121722,0.0
2020-01-01,2193.637594556234,2193.787157121722,-6.817551329096894e-05
2020-02-01,2151.3350386240227,2193.787157121722,-0.01935106528447228
2020-03-01,2083.7602270775446,2193.787157121722,-0.05015387645378244
2020-04-01,2158.3249714892445,2193.787157121722,-0.01616482506853778
2020-05-01,2183.5674510626673,2193.787157121722,-0.004658476564546543
2020-06-01,2190.753702840078,2193.787157121722,-0.001382747761922376
2020-07-01,2223.371365407289,2223.371365407289,0.0
2020-08-01,2262.777074164065,2262.777074164065,0.0
2020-09-01,2239.8233080827217,2262.777074164065,-0.010144068694802
2020-10-01,2225.905798173168,2262.777074164065,-0.016294701060871608
2020-11-01,2287.0242908625924,2287.0242908625924,0.0
2020-12-01,2306.169475103703,2306.169475103703,0.0
2021-01-01,2300.385393069356,2306.169475103703,-0.0025080906224757005
2021-02-01,2316.2612050923212,2316.2612050923212,0.0
2021-03-01,2340.6572221024817,2340.6572221024817,0.0
2021-04-01,2371.9285220780075,2371.9285220780075,0.0
2021-05-01,2375.9422005346214,2375.9422005346214,0.0
2021-06-01,2387.2779751266926,2387.2779751266926,0.0
2021-07-01,2401.916415245314,2401.916415245314,0.0
2021-08-01,2419.887516370987,2419.887516370987,0.0
2021-09-01,2390.3356220543938,2419.887516370987,-0.012212094205482416
2021-10-01,2432.5863230820896,2432.5863230820896,0.0
2021-11-01,2427.787930944372,2432.5863230820896,-0.0019725475277844184
2021-12-01,2453.497412038554,2453.497412038554,0.0
2022-01-01,2421.73456063322,2453.497412038554,-0.012945948607682833
2022-02-01,2403.949812237127,2453.497412038554,-0.020194681909307288
2022-03-01,2424.933742091048,2453.497412038554,-0.011642021633017863
2022-04-01,2373.244742921349,2453.497412038554,-0.032709498173273066
2022-05-01,2374.536524718993,2453.497412038554,-0.03218299189235918
2022-06-01,2324.704673731083,2453.497412038554,-0.052493529308620834
2022-07-01,2379.516753593797,2453.497412038554,-0.03015314305275263
2022-08-01,2354.9170978204543,2453.497412038554,-0.04017950609378951
2022-09-01,2299.349190921173,2453.497412038554,-0.06282795341907577
2022-10-01,2345.763043203692,2453.497412038554,-0.04391052882560331
2022-11-01,2378.865479752848,2453.497412038554,-0.030418590180495086
2022-12-01,2342.799932497488,2453.497412038554,-0.045118237744171896
2023-01-01,2379.731424143026,2453.497412038554,-0.030065647321892985
2023-02-01,2364.689713052294,2453.497412038554,-0.03619636953783134
2023-03-01,2384.5069859049854,2453.497412038554,-0.028119216998173324
2023-04-01,2394.0464589746307,2453.497412038554,-0.02423110485962443
2023-05-01,2396.7992232189704,2453.497412038554,-0.02310912925417541
2023-06-01,2433.795868957613,2453.497412038554,-0.008029983233025506
2023-07-01,2453.854963342976,2453.854963342976,0.0
2023-08-01,2443.80773842803,2453.854963342976,-0.00409446567341476
2023-09-01,2413.3803261881726,2453.854963342976,-0.01649430702280119
2023-10-01,2400.3659591183145,2453.854963342976,-0.021797948543703427
2023-11-01,2456.2006749482907,2456.2006749482907,0.0
2023-12-01,2481.8688899441277,2481.8688899441277,0.0
2024-01-01,2491.7087034946917,2491.7087034946917,0.0
2024-02-01,2524.556238005635,2524.556238005635,0.0
2024-03-01,2543.316512499179,2543.316512499179,0.0
2024-04-01,2518.001591094884,2543.316512499179,-0.009953508059215022
2024-05-01,2550.282690928668,2550.282690928668,0.0
2024-06-01,2570.831566867412,2570.831566867412,0.0
2024-07-01,2578.6529379129393,2578.6529379129393,0.0
2024-08-01,2593.7674860293473,2593.7674860293473,0.0
2024-09-01,2605.487906903286,2605.487906903286,0.0
2024-10-01,2599.6596888890253,2605.487906903286,-0.00223690081186656
2024-11-01,2638.7400143491354,2638.7400143491354,0.0
2024-12-01,2620.850579340406,2638.7400143491354,-0.006779536790835317
2025-01-01,2638.340530773796,2638.7400143491354,-0.00015139179046319562
2025-02-01,2629.7734037466303,2638.7400143491354,-0.0033980651954136354
2025-03-01,2592.0073903985517,2638.7400143491354,-0.017710203997535756
2025-04-01,2586.4949322607526,2638.7400143491354,-0.019799253357390523
2025-05-01,2627.2636526604733,2638.7400143491354,-0.00434918242276805
2025-06-01,2659.3889037985964,2659.3889037985964,0.0
2025-07-01,2674.7420274220012,2674.7420274220012,0.0
2025-08-01,2688.5885972756296,2688.5885972756296,0.0
2025-09-01,2710.9745277867496,2710.9745277867496,0.0
2025-10-01,2727.1833306285735,2727.1833306285735,0.0
2025-11-01,2728.611329643007,2728.611329643007,0.0
2025-12-01,2727.1739944858264,2728.611329643007,-0.0005267643440330927
2026-01-01,2737.2248019355134,2737.2248019355134,0.0
2026-02-01,2731.281145075848,2737.2248019355134,-0.0021714171431818086
2026-03-01,2695.89794774359,2737.2248019355134,-0.015098085536380035
2026-04-01,2767.8312125173115,2767.8312125173115,0.0
2026-05-01,2804.812978090099,2804.812978090099,0.0
2026-06-01,2795.7503184024495,2804.812978090099,-0.003231110151886374
2026-07-01,2796.0105941145484,2804.812978090099,-0.0031383140495678807
2026-08-01,2814.8065465300187,2814.8065465300187,0.0
2026-09-01,2817.6284161978565,2817.6284161978565,0.0
2026-09-04,2817.6284161978565,2817.6284161978565,0.0
