signal_index,entry_index,exit_index,entry,stop,target,qty,notional,outcome,net_pnl,r_multiple,equity_before,equity_after
5129,5130,5139,9518.333286000001,9206.140428857143,10142.719000285715,0.032411545481288384,308.50389220525017,TIME,1.7310674310077763,0.1710768649763184,2023.7305976438156,2025.4616650748235
5142,5143,5144,9747.059022,9399.229379142856,10442.718307714285,0.02911571377926956,283.7925806741991,SL,-10.73944449981244,-1.0604441135562748,2025.4616650748235,2014.722220575011
5167,5168,5177,9311.211870000001,8953.222941428572,10027.189727142857,0.028139448733999328,262.01236906727104,TIME,4.041899124577522,0.4012363673066499,2014.722220575011,2018.7641196995885
5186,5187,5196,9546.398898,9164.26746942857,10310.661755142857,0.026414526112738177,252.16360297383594,TIME,3.5425736947182886,0.35096459860258045,2018.7641196995885,2022.3066933943069
5197,5198,5207,9735.876786,9443.09821457143,10321.433928857143,0.034536453325917135,336.24265420656917,SL,-10.839068239841463,-1.0719509830280796,2022.3066933943069,2011.4676251544654
5276,5277,5281,9558.051227999998,9355.16979942857,9963.814085142856,0.04957249264553275,473.81642420565515,TP,19.04824129301049,1.8939644918766942,2011.4676251544654,2030.515866447476
5290,5291,5300,9619.843584,9293.586084,10272.358584000001,0.031118301747047578,299.3531954063116,TIME,4.834932188585119,0.4762269794073718,2030.515866447476,2035.350798636061
5308,5309,5315,9695.788770000001,9499.321984285716,10088.722341428573,0.05179885218858303,502.23072934895333,SL,-11.269351082161068,-1.1073620419352712,2035.350798636061,2024.0814475538998
5323,5324,5324,9783.9564,9589.291757142857,10173.285685714285,0.051988933836312964,508.6574619369707,SL,-11.227209457934476,-1.109363407436252,2024.0814475538998,2012.8542380959652
5326,5327,5336,9723.174245999999,9507.416388857142,10154.689960285714,0.046646139907739644,453.54854622624686,TIME,6.736054948400354,0.6693037996404788,2012.8542380959652,2019.5902930443656
5652,5653,5662,11205.04056,10687.25663142857,12240.608417142856,0.01950224969917894,218.5234988905478,TIME,-2.1857027202920083,-0.21645011147258408,2019.5902930443656,2017.4045903240735
5667,5668,5675,11280.435636,11010.526707428571,11820.253493142856,0.03737194988327681,421.57187525012176,TP,19.222467271790777,1.9056630845380302,2017.4045903240735,2036.6270575958642
5686,5687,5696,11777.875104,11500.221889714287,12333.181532571429,0.03667573348349768,431.96220831622657,TIME,7.530926998448954,0.7395489488722431,2036.6270575958642,2044.1579845943131
5722,5723,5732,11763.162161999999,11497.210019142856,12295.066447714284,0.03843093653305024,452.0693384758,TIME,5.3708107584546525,0.5254790284245621,2044.1579845943131,2049.5287953527677
5737,5738,5741,11913.372198,11691.188983714284,12357.738626571427,0.046122494040373385,549.474438203005,TP,19.261963837882078,1.8796480324216849,2049.5287953527677,2068.7907591906496
5819,5820,5829,11618.533242,11468.076813428572,11919.446099142857,0.06875049404115374,798.7799004210676,TP,18.905930215431486,1.8277276357158367,2068.7907591906496,2087.696689406081
5831,5832,5834,12041.737866,11842.993223142857,12439.227151714285,0.052522087121279384,632.4572052896609,SL,-11.81723871478684,-1.1320838678101912,2087.696689406081,2075.879450691294
6077,6078,6083,11551.699878,11348.983449428571,11957.132735142855,0.05120155937336487,591.4650471667087,SL,-11.66804886338904,-1.1241547633706217,2075.879450691294,2064.211401827905
6091,6092,6099,11420.173578,11228.811078,11802.898578,0.053934584932468575,615.9423217861745,SL,-11.66362372440513,-1.1300803506924468,2064.211401827905,2052.5477781034997
6104,6105,6114,11365.2726,11170.127957142857,11755.561885714285,0.052590420829694125,597.704468878192,TIME,2.202787949103549,0.21463938356054904,2052.5477781034997,2054.750566052603
6156,6157,6162,13044.778434,12796.038791142857,13542.257719714285,0.04130323864846698,538.7915967758773,SL,-11.446660136204809,-1.1141654199122646,2054.750566052603,2043.3039059163982
6163,6164,6167,13054.760429999998,12771.20900142857,13621.863287142856,0.03603056976667067,470.37045646028656,TP,19.373802568779475,1.8963211994733156,2043.3039059163982,2062.677708485178
6175,6176,6185,13269.05328,12872.22078,14062.718280000001,0.025989273918910094,344.85306033853243,TIME,6.533713877531882,0.6335176698380297,2062.677708485178,2069.2114223627095
6204,6205,6214,13556.360729999999,13255.472515714284,14158.137158571428,0.034385052722567734,466.13617842719674,TIME,4.628587952126596,0.4473769960965599,2069.2114223627095,2073.840010314836
6215,6216,6220,13914.252294,13517.133722571429,14708.489436857142,0.026111093254270676,363.3163392120837,TP,19.914294887705868,1.9205237422999295,2073.840010314836,2093.754305202542
6236,6237,6246,14960.411484,14306.606484,16268.021484,0.01601207015243491,239.5471581911009,TIME,5.863606904138082,0.5601045824305405,2093.754305202542,2099.6179121066803
6254,6255,6264,15404.980379999999,14883.52895142857,16447.883237142858,0.02013243992694397,310.1398420761005,TIME,12.565688157615803,1.196949986486622,2099.6179121066803,2112.1836002642963
6277,6278,6287,16072.773911999999,15664.057126285712,16890.20748342857,0.025839207907414157,415.30774676103033,TIME,8.821934616073149,0.8353378574636472,2112.1836002642963,2121.0055348803694
6288,6289,6294,16782.285786,16400.309714571427,17546.237928857143,0.027763591668817283,465.9365298319003,TP,20.159640346071974,1.9009512247415263,2121.0055348803694,2141.1651752264415
6305,6306,6315,18048.619002,17253.08007342857,19639.696859142856,0.01345732495499241,242.88613089876478,TIME,7.817657809615925,0.7302246365733236,2141.1651752264415,2148.9828330360574
6324,6325,6334,18577.304718,17955.409003714285,19821.096146571428,0.0172776784247846,320.9726969168378,TIME,7.709884138062769,0.7175379923505798,2148.9828330360574,2156.6927171741204
6335,6336,6339,19362.431712,18705.61599771429,20676.06314057143,0.016417791705238962,317.88837075452943,SL,-11.469816424246064,-1.06364864432563,2156.6927171741204,2145.2229007498745
6340,6341,6343,19285.40631,18691.75988142857,20472.699167142855,0.018068186697528143,348.45232174676727,SL,-11.479770728946287,-1.0702636751578094,2145.2229007498745,2133.743130020928
6381,6382,6391,19128.314898,18158.579898,21067.784898,0.01100168154197243,210.44362894236284,TIME,2.7631206329528526,0.25899280884159204,2133.743130020928,2136.506250653881
6404,6405,6414,19187.226678,18714.40524942857,20132.869535142854,0.022593162254818614,433.5001255560383,TIME,-5.92303523918282,-0.5544599026911403,2136.506250653881,2130.5832154146983
6498,6499,6508,22821.193326,21763.49618314286,24936.587611714287,0.010071801884892031,229.85053795629224,TIME,1.9370419888785797,0.1818320894358076,2130.5832154146983,2132.520257403577
6517,6518,6527,23733.735798,22887.680083714287,25425.84722657143,0.012602717654380277,299.10957114585176,TP,20.641635361380825,1.9358911400459835,2132.520257403577,2153.161892764958
6544,6545,6554,26879.924909999998,25516.87491,29606.024909999996,0.007898323219122401,212.3063350449196,TIME,16.447248460296517,1.527729848420824,2153.161892764958,2169.6091412252545
6560,6561,6569,29284.265681999997,28083.109610571424,31686.57782485714,0.009031337362533046,264.47608278819087,TP,21.088265954858652,1.9439691282780425,2169.6091412252545,2190.6974071801133
6583,6584,6593,31996.14795,29256.20509285714,37476.033664285715,0.0039977063781989185,127.91120473751124,TIME,9.980567354002927,0.911177173195271,2190.6974071801133,2200.6779745341164
6639,6640,6647,38207.15990399999,35429.82526114285,43761.82918971428,0.00396185238281225,151.37112750615103,SL,-11.323174211789379,-1.0290623474055987,2200.6779745341164,2189.354800322327
6652,6653,6657,37687.536,35222.440285714285,42617.72742857142,0.004440709518163101,167.35939983131453,SL,-11.301797269913443,-1.0324317710632869,2189.354800322327,2178.0530030524133
6670,6671,6674,37271.182746000006,35451.39346028572,40910.76131742858,0.005984354947439714,223.04398686295485,SL,-11.367851037597886,-1.0438543985538011,2178.0530030524133,2166.6851520148152
6753,6754,6762,34230.224676,32764.212533142854,37162.248961714286,0.007389724439089964,252.95192784377755,TP,21.08441198082354,1.946236808907561,2166.6851520148152,2187.7695639956387
6787,6788,6791,38803.449138,37053.05413800001,42304.239138000004,0.006249359613103439,242.49670789213067,TP,21.318002522706475,1.948834362954779,2187.7695639956387,2209.0875665183453
6808,6809,6818,46070.692296,43757.94193885715,50696.193010285715,0.004775888499369699,220.0284894944666,TIME,7.904437007188308,0.7156291246205487,2209.0875665183453,2216.9920035255336
6832,6833,6842,47812.230533999995,45953.503391142855,51529.68481971428,0.005963737098382508,285.1395729920327,TIME,10.36353370698736,0.9349184562241927,2216.9920035255336,2227.355537232521
6843,6844,6853,51126.993354,48815.854425428566,55749.271211142855,0.00481874003699402,246.36768984604697,TIME,1.5064674858030598,0.13526960205687133,2227.355537232521,2228.862004718324
6877,6878,6879,54098.487534,50840.410391142854,60614.64181971429,0.0034205175430004424,185.04482565983776,SL,-11.538000687911827,-1.0353266073437293,2228.862004718324,2217.324004030412
6928,6929,6932,51676.163166,49513.09030885714,56002.30888028571,0.005125402957899472,264.86115954391215,SL,-11.655959872216581,-1.0513537805958566,2217.324004030412,2205.6680441581957
6952,6953,6962,50715.661104,48883.876103999995,54379.231104,0.0060205429244103315,305.33581461647947,TIME,18.11969846917797,1.6430122852954914,2205.6680441581957,2223.7877426273735
7024,7025,7034,58843.106267999996,56495.19269657142,63538.93341085714,0.004735667806703643,278.66140399980895,TIME,-5.59417721061597,-0.5031215078114001,2223.7877426273735,2218.1935654167573
7084,7085,7094,57865.710827999996,56148.67904228571,61299.77439942857,0.006459384106549855,373.77685283659304,TIME,3.970808370607654,0.358021809504403,2218.1935654167573,2222.164373787365
7097,7098,7107,59316.620952,57447.275951999996,63055.310952,0.005943697856167174,352.56007278748325,TIME,-0.17591470670781495,-0.015832735758245748,2222.164373787365,2221.9884590806573
7112,7113,7116,59233.364303999995,57905.906089714284,61888.280732571424,0.008369334850499524,495.74386018180167,SL,-12.187149930265127,-1.0969588865738333,2221.9884590806573,2209.801309150392
