signal_index,entry_index,exit_index,entry,stop,target,qty,notional,outcome,net_pnl,r_multiple,equity_before,equity_after
1751,1752,1753,6646.329,6594.042392857143,6777.045517857142,0.19206692587641494,1276.539979393267,SL,-12.838611520133144,-1.278424282210075,2008.5055796872698,1995.6669681671367
2458,2459,2467,3635.206896,3597.6613602857146,3729.0707352857144,0.2657662129731988,966.115170123977,TP,22.79064693549546,2.284013044163063,1995.6669681671367,2018.4576151026322
2501,2502,2506,4101.060047999999,4047.010940857142,4236.1828158571425,0.18672441801560657,765.7680507098554,SL,-11.764715906231684,-1.1657134455739844,2018.4576151026322,2006.6928991964005
2582,2583,2594,3916.7832,3858.9090928571427,4061.4684678571425,0.17336707193106726,679.0412347727957,TIME,-6.910724605440894,-0.6887675347043247,2006.6928991964005,1999.7821745909596
2616,2617,2622,3883.656576,3848.0521117142857,3972.6677367142856,0.28083306612105663,1090.6591839992843,TP,22.568053376261982,2.257051159172184,1999.7821745909596,2022.3502279672216
2639,2640,2651,3988.6275659999997,3949.587387428571,4086.2280124285708,0.2590088342279352,1033.0897760390665,TIME,11.803801065856657,1.1673350048494144,2022.3502279672216,2034.1540290330784
2664,2665,2675,4006.781196,3959.937446,4123.890571,0.21712117721500496,869.9570501184655,SL,-12.072298773995815,-1.1869601418270477,2034.1540290330784,2022.0817302590826
2676,2677,2679,3996.7291859999996,3965.647936,4074.4323109999996,0.3252896409023265,1300.0946016977875,SL,-12.958226287810291,-1.2816718626056718,2022.0817302590826,2009.1235039712724
2711,2712,2723,4107.811398,4063.7096122857142,4218.065862285714,0.22778255703605996,935.6877840583121,TIME,6.302321389189967,0.627370231519633,2009.1235039712724,2015.4258253604623
2765,2766,2767,5239.427676,5085.982140285714,5623.041515285715,0.06567235129972004,344.08553494774776,SL,-10.821957947054047,-1.0739127990600716,2015.4258253604623,2004.6038674134084
2799,2800,2806,5063.352468,4997.027468,5229.164968,0.1511197789229859,765.172705573315,SL,-11.694220636186522,-1.1667363139706872,2004.6038674134084,1992.9096467772217
2812,2813,2824,5158.0314,5071.873364285714,5373.4264892857145,0.11565431072419288,596.5485662607437,TIME,10.972629344522003,1.1011667651131183,1992.9096467772217,2003.8822761217436
2828,2829,2840,5238.787547999999,5169.731298,5411.428172999999,0.1450905802242189,760.0987250107329,TIME,-4.3961400502852594,-0.43876230681509126,2003.8822761217436,1999.4861360714583
2843,2844,2851,5258.461482,5185.793624857142,5440.131124857143,0.1375770674055162,723.4437097584246,TP,23.37215793484096,2.337816453257536,1999.4861360714583,2022.8582940062993
2864,2865,2867,5442.898362,5320.376933428572,5749.201933428571,0.08255120420943353,449.31781417265324,SL,-11.090565670742745,-1.0965242304519238,2022.8582940062993,2011.7677283355565
2921,2922,2928,5830.9959659999995,5693.507573142857,6174.716948142857,0.07316136608076725,426.603630484003,SL,-10.98521271341416,-1.0920955295870878,2011.7677283355565,2000.7825156221425
2931,2932,2943,5732.1462,5604.034592857143,6052.425217857142,0.07808748013718513,447.6088525359412,TIME,16.313889279363543,1.6307508839151112,2000.7825156221425,2017.096404901506
3015,3016,3027,7938.747432,7596.640289142857,8794.015289142857,0.029480477783297928,234.03806729628948,SL,-10.588218403612917,-1.0498475311228304,2017.096404901506,2006.5081864978931
3036,3037,3048,7980.24573,7750.916265714285,8553.569390714287,0.043747282817484946,349.1140669033366,TIME,-3.9256173697878487,-0.3912884478821408,2006.5081864978931,2002.5825691281052
3050,3051,3062,8481.696,8280.044214285714,8985.825464285714,0.04965447149487445,421.15413226019064,TIME,9.386506206149406,0.9374401186599912,2002.5825691281052,2011.9690753342545
3073,3074,3074,8943.03825,8754.207,9415.116375,0.05327426141950166,476.4337576151026,SL,-11.095834554190027,-1.1029826144168386,2011.9690753342545,2000.8732407800644
3089,3090,3095,8704.110474000001,8520.070295428573,9164.210920428572,0.05435968537716614,473.15270685473655,SL,-11.033204289867859,-1.1028389070330544,2000.8732407800644,1989.8400364901966
3098,3099,3099,8572.604178,8374.85149942857,9066.985874428572,0.05031132955732531,431.2991139638618,SL,-10.886034922969795,-1.0941618143507916,1989.8400364901966,1978.9540015672267
3191,3192,3203,9172.854204000001,8919.056882571429,9807.34750757143,0.03898689691498935,357.6211212675747,TIME,20.497811183525513,2.0715803568240934,1978.9540015672267,1999.4518127507522
3246,3247,3258,12181.245761999999,10997.038619142855,15141.763619142856,0.008442153996498721,102.8359525920014,TIME,-4.924085578128998,-0.49254356086278184,1999.4518127507522,1994.5277271726231
3295,3296,3297,11577.315,11127.337321428573,12702.259196428571,0.02216251852208283,256.5824581234874,SL,-10.52510355540785,-1.0553980686272924,1994.5277271726231,1984.0026236172152
3306,3307,3311,11885.066538000001,11521.785288000001,12793.269663000001,0.02730670277666705,324.54197943407723,TP,24.05635026950842,2.425032102593605,1984.0026236172152,2008.0589738867236
3486,3487,3498,11745.438618,11341.86718942857,12754.367189428573,0.024878606756118686,292.21014855535213,TIME,-1.6474048056422228,-0.16407932506619244,2008.0589738867236,2006.4115690810813
3986,3987,3989,9409.501524000001,9084.02295257143,10223.19795257143,0.03082248334006531,290.0242039618092,SL,-10.658016626277702,-1.0623958504345128,2006.4115690810813,1995.7535524548036
3996,3997,4008,9215.822795999999,8966.399581714284,9839.380831714285,0.040007373775735794,368.70086725051846,TIME,3.5260104434945685,0.35335128820465117,1995.7535524548036,1999.2795628982983
4019,4020,4031,9262.05204,9142.87971857143,9559.982843571428,0.0838818753772711,776.9182949570796,TIME,7.259545310373195,0.7262161275583932,1999.2795628982983,2006.5391082086715
4422,4423,4434,8069.1134999999995,7851.606357142857,8612.881357142856,0.046125821015601136,372.1944850555708,TIME,3.0321166860685134,0.3022235324160137,2006.5391082086715,2009.57122489474
4443,4444,4447,8463.522366,8311.904508857142,8842.567008857142,0.06627092819948259,560.885483031901,TP,23.855665881165283,2.3742045651967203,2009.57122489474,2033.4268907759053
4551,4552,4557,9433.63635,9259.881885714287,9868.022510714287,0.05851437829626712,552.0033660933166,SL,-11.369232930693748,-1.118233754286148,2033.4268907759053,2022.0576578452117
4559,4560,4566,9437.677158,9284.761086571429,9819.96733657143,0.06611658405015108,623.986975055098,SL,-11.470804513062893,-1.1345675004427576,2022.0576578452117,2010.5868533321488
4578,4579,4584,9486.116843999998,9352.369522571427,9820.485147571428,0.07516363063786341,713.0109826500304,TP,23.533700330685466,2.340978236447038,2010.5868533321488,2034.1205536628343
4614,4615,4626,10167.033,9974.450857142856,10648.488357142856,0.05281176446280749,536.938952081591,TIME,3.4552678878042875,0.3397308858201543,2034.1205536628343,2037.5758215506385
5111,5112,5123,8849.7696,8601.051742857142,9471.564242857143,0.04096159087564645,362.5006416989333,TIME,16.533917471587838,1.622900831146021,2037.5758215506385,2054.109739022226
5129,5130,5141,9518.333286000001,9258.172571714287,10168.735071714287,0.039477707936455726,375.76198150655296,TIME,5.887862263345599,0.573276310558585,2054.109739022226,2059.997601285572
5142,5143,5144,9747.059022,9457.200986285714,10471.704111285713,0.03553459534439337,346.35779814468856,SL,-11.049547965176394,-1.0727728962675258,2059.997601285572,2048.9480533203955
5186,5187,5198,9546.398898,9227.956040857141,10342.506040857143,0.03217136147602793,307.12064974191264,TIME,-1.202545896333258,-0.11738178470503322,2048.9480533203955,2047.7455074240622
5200,5201,5207,9754.190448,9495.462769428572,10401.00964442857,0.03957337534837294,386.006239818218,SL,-11.075579638173362,-1.0817339945827311,2047.7455074240622,2036.6699277858888
5276,5277,5281,9558.051227999998,9388.98337085714,9980.720870857142,0.06023232216354893,575.7036208206003,TP,24.16139631500053,2.372637410252033,2036.6699277858888,2060.8313241008896
5293,5294,5305,9668.253263999999,9385.391656857142,10375.407281857142,0.036428261596139475,352.1976590787213,TIME,-2.4882318630660354,-0.24147845910209215,2060.8313241008896,2058.3430922378234
5308,5309,5315,9695.788770000001,9532.06644857143,10105.09457357143,0.06286079608075415,609.4850007130361,SL,-11.62011256554734,-1.129074410322333,2058.3430922378234,2046.722979672276
5323,5324,5324,9783.9564,9621.735864285713,10189.507739285713,0.06308458330075759,617.2168125267802,SL,-11.579090151402774,-1.131476048923517,2046.722979672276,2035.1438895208732
5326,5327,5338,9723.174245999999,9543.376031714284,10172.669781714285,0.056595219746923046,550.2851830899928,TIME,2.486129158120046,0.24431974278785235,2035.1438895208732,2037.6300186789933
5657,5658,5669,11384.646474000001,10980.589331142859,12394.789331142858,0.025214626875182014,287.0596129477666,TIME,6.335872231855879,0.6218864243041982,2037.6300186789933,2043.965890910849
5686,5687,5693,11777.875104,11546.497425428572,12356.319300428571,0.044169470096050295,520.2225022011432,SL,-11.351953163516734,-1.1107771625736849,2043.965890910849,2032.6139377473323
5695,5696,5698,11684.026338,11495.445088,12155.479463,0.053892259642656204,629.6785810791296,SL,-11.536042980381978,-1.135094349807217,2032.6139377473323,2021.0778947669503
5722,5723,5734,11763.162161999999,11541.535376285714,12317.229126285712,0.0455964266289649,536.358160444249,TIME,-1.749706060197942,-0.17314583121495175,2021.0778947669503,2019.3281887067524
5737,5738,5741,11913.372198,11728.21951942857,12376.25389442857,0.05453143330917939,649.6532615026688,TP,23.782210239670743,2.355457658906024,2019.3281887067524,2043.1103989464232
5825,5826,5828,11744.49843,11610.894858571428,12078.507358571427,0.07646166854299764,898.0039461584162,SL,-12.178724456208114,-1.1921748783118478,2043.1103989464232,2030.931674490215
5829,5830,5835,11926.124748,11770.31492657143,12315.64930157143,0.06517341640819684,777.2662943375055,SL,-11.85230520761942,-1.1671791184796476,2030.931674490215,2019.0793692825957
6077,6078,6082,11551.699878,11382.769520857142,11974.025770857143,0.059760702677469295,690.3377018285163,SL,-11.601889265759073,-1.149225676044758,2019.0793692825957,2007.4774800168366
6091,6092,6094,11420.173578,11260.704828,11818.845453,0.06294266055314397,718.8161089780376,SL,-11.60659621921145,-1.1563363808309428,2007.4774800168366,1995.870883797625
6096,6097,6099,11523.234186,11373.735971714286,11896.979721714286,0.0667523319035506,769.2027529862127,SL,-11.659473405575188,-1.1683594866006795,1995.870883797625,1984.2114103920499
6111,6112,6119,11457.691079999999,11331.577687142855,11772.974562142856,0.07866775151469046,901.3507948135253,TP,22.790092940842428,2.297143623051684,1984.2114103920499,2007.0015033328923
6156,6157,6162,13044.778434,12837.495398285715,13562.986023285714,0.048412102235401905,631.525147184974,SL,-11.412196533423376,-1.1372384638947115,2007.0015033328923,1995.5893067994689
6163,6164,6168,13054.760429999998,12818.467572857142,13645.492572857142,0.04222703409085664,551.2638137255763,TP,23.70226734693111,2.3754654593679763,1995.5893067994689,2019.2915741464
6179,6180,6191,13439.627388,13065.545245142857,14374.832745142858,0.026989948767984114,362.7348546629162,TIME,10.31915701641457,1.0220571559386324,2019.2915741464,2029.6107311628145
6211,6212,6212,14026.334706,13745.604348857143,14728.160598857143,0.03614875768725631,507.0345745275475,SL,-11.25125267808352,-1.1087104049393153,2029.6107311628145,2018.359478484731
6215,6216,6221,13914.252294,13583.320151142858,14741.582651142857,0.030495065560253217,424.31603592743375,TP,24.2658127189474,2.404508510759915,2018.359478484731,2042.6252912036784
6238,6239,6250,15174.144222,14700.67815057143,16357.80940057143,0.021570978518487504,327.3211390491933,TIME,1.5442577588215027,0.15120323492239757,2042.6252912036784,2044.1695489625
6254,6255,6266,15404.980379999999,14970.437522857143,16491.337522857142,0.02352091992033911,362.3393098923752,TIME,23.353647093064243,2.2849031387750762,2044.1695489625,2067.5231960555643
6277,6278,6289,16072.773911999999,15732.176590571427,16924.267215571428,0.03035143064812907,487.83168271312616,TIME,18.352610885078327,1.7753233356792872,2067.5231960555643,2085.8758069406426
6305,6306,6317,18048.619002,17385.669894857143,19705.99176985714,0.015731794375063266,283.93716289332355,TIME,11.024812000929888,1.0570918905378166,2085.8758069406426,2096.9006189415727
6324,6325,6326,18577.304718,18059.058289428573,19872.920789428572,0.020230729083090666,375.83241884388,SL,-11.298679942867528,-1.077655263278107,2096.9006189415727,2085.601938998705
6328,6329,6333,18571.41354,18072.370682857145,19819.020682857143,0.02089602034321551,388.068635134108,SL,-11.26917155252948,-1.08066370114134,2085.601938998705,2074.3327674461757
6334,6335,6343,19068.802998000003,18528.948533714287,20418.43915871429,0.0192119627110127,366.3491321412232,SL,-11.16511473584326,-1.0765017948001894,2074.3327674461757,2063.1676527103323
6381,6382,6393,19128.314898,18320.202398,21148.596148,0.012765349210105841,244.1796194738401,TIME,1.4470789127640402,0.14027739440980944,2063.1676527103323,2064.6147316230963
6404,6405,6416,19187.226678,18793.208820857144,20172.27132085714,0.026199507131405734,502.6958821821593,TIME,-1.9562058425752307,-0.1894983904369761,2064.6147316230963,2062.658525780521
6502,6503,6514,23124.093894,22243.218894,25326.281394,0.01170800922821354,270.7371047050284,TIME,0.5105188424593803,0.04950105275095859,2062.658525780521,2063.1690446229804
6517,6518,6527,23733.735798,23028.68936942857,25496.351869428574,0.014631441001718086,347.2587550788015,TP,24.994770870618204,2.42294938805518,2063.1690446229804,2088.1638154935986
6544,6545,6556,26879.924909999998,25744.049909999998,29719.612409999998,0.009191873293688119,247.076863916571,TIME,18.097039072607956,1.7332968743479729,2088.1638154935986,2106.2608545662065
6560,6561,6569,29284.265681999997,28283.302289142855,31786.674164142856,0.01052116825448586,308.1046864493881,TP,25.618903345659877,2.4326429739336537,2106.2608545662065,2131.8797579118664
6583,6584,6595,31996.14795,29712.862235714285,37704.36223571428,0.004668447195577508,149.37232716646054,TIME,21.92816343402572,2.057167000403805,2131.8797579118664,2153.8079213458923
6639,6640,6647,38207.15990399999,35892.714368285706,43993.27374328571,0.004652967391347973,177.77666914932973,SL,-11.147192029803998,-1.0351147768867182,2153.8079213458923,2142.6607293160882
6652,6653,6655,37687.536,35633.28957142857,42823.15207142857,0.00521519886688119,196.54799504274405,SL,-11.132816104360302,-1.0391580852759423,2142.6607293160882,2131.527913211728
6670,6671,6674,37271.182746000006,35754.69167457143,41062.41042457143,0.007027828759993217,261.9354900213018,SL,-11.22105822105613,-1.0528652382645598,2131.527913211728,2120.306854990672
6753,6754,6763,34230.224676,33008.547890285714,37284.416640285715,0.008677855222365458,297.04493396736956,TP,25.818596939584285,2.4353641906890755,2120.306854990672,2146.1254519302565
6787,6788,6791,38803.449138,37344.786638000005,42450.105388,0.007356483943099438,285.4569505205728,TP,26.166433432907763,2.438481255545736,2146.1254519302565,2172.2918853631645
6808,6809,6820,46070.692296,44143.400331714285,50888.922206714284,0.005635606658507117,259.63630026537015,TIME,2.34745159368399,0.2161267193880386,2172.2918853631645,2174.6393369568486
6832,6833,6844,47812.230533999995,46263.29124828571,51684.57874828571,0.007019769454533603,335.630835455692,TIME,23.529560588672943,2.163996593715608,2174.6393369568486,2198.1688975455218
6952,6953,6964,50715.661104,49189.173603999996,54531.879854,0.007200088102737566,365.15722813738074,TIME,24.493793216852875,2.2285633505416875,2198.1688975455218,2222.6626907623745
7024,7025,7035,58843.106267999996,56886.511625142855,63734.59287514286,0.005679926342629408,334.2245093737548,SL,-11.835206776050335,-1.0649575237159221,2222.6626907623745,2210.8274839863243
7084,7085,7096,57865.710827999996,56434.85100657142,61442.86038157143,0.007725520875200164,447.04275696001014,TIME,0.16870250973230555,0.01526148113810486,2210.8274839863243,2210.9961864960565
7097,7098,7109,59316.620952,57758.833452,63211.089702,0.007096591115592007,420.94580525490187,TIME,0.232471913434748,0.021028703247395912,2210.9961864960565,2211.2286584094913
7112,7113,7116,59233.364303999995,58127.149125428565,61998.90225042857,0.00999456842232577,592.0119124208768,SL,-12.34518593626913,-1.1165906238886092,2211.2286584094913,2198.8834724732224
7155,7156,7159,60492.49608,59255.185365714286,63585.77286571428,0.008885736812448981,537.5203992949816,SL,-12.163663634783784,-1.1063490891677445,2198.8834724732224,2186.7198088384384
7160,7161,7172,60280.633716000004,59015.36318028572,63443.810055285714,0.008641313249280583,520.9038388051007,TIME,0.6907488442732805,0.06317671257939524,2186.7198088384384,2187.410557682712
7188,7189,7191,63375.962658,61766.377836571424,67399.92471157142,0.006794952737381362,430.636670947156,SL,-11.871245061227588,-1.085415357398996,2187.410557682712,2175.5393126214844
7196,7197,7198,62384.74445399999,60980.854275428566,65894.46990042856,0.00774825319611279,483.3727956043851,SL,-11.927968978541536,-1.0965528326094511,2175.5393126214844,2163.6113436429428
7322,7323,7331,58111.479972,56389.11925771429,62417.38175771428,0.0062809472072179184,364.9951378374334,SL,-11.607993517978962,-1.0730202124411314,2163.6113436429428,2152.0033501249636
7333,7334,7338,58252.478166,56613.778166000004,62349.228166,0.006566190730838357,382.49688218195297,SL,-11.588523523951247,-1.0769986508876317,2152.0033501249636,2140.4148266010125
7824,7825,7836,39868.612128,38645.76927085714,42925.719270857146,0.008751798377438454,348.92205493255346,TIME,11.424260592399682,1.067480980828511,2140.4148266010125,2151.839087193412
7882,7883,7894,45939.196002000004,44409.86743057144,49762.51743057143,0.007035241240485507,323.19332626801736,TIME,-0.8171778073902196,-0.07595157205328429,2151.839087193412,2151.021909386022
7905,7906,7917,46112.7207,44984.07873571428,48934.32561071428,0.009529248324322875,439.4195664604437,TIME,-4.486329860651701,-0.41713474335854245,2151.021909386022,2146.5355795253704
7921,7922,7927,46983.214764,45846.251371142855,49825.62324614286,0.009439774371852082,443.51094663642954,SL,-11.695436211096096,-1.0897034572967221,2146.5355795253704,2134.8401433142744
7930,7931,7932,46854.51903,45607.582422857144,49971.86054785715,0.008560339519608365,401.0905909247512,SL,-11.543712892467909,-1.0814592304364903,2134.8401433142744,2123.2964304218067
7946,7947,7958,47064.16095,45805.855592857144,50209.92434285714,0.008437127039032174,397.0863049206072,TIME,13.67014242445639,1.2876339100462506,2123.2964304218067,2136.9665728462633
7963,7964,7973,49249.067844,48251.57855828571,51742.791058285715,0.01071172695010963,527.5425672923523,SL,-11.832501341290468,-1.1074109901055262,2136.9665728462633,2125.134071504973
8004,8005,8006,48809.039855999996,47898.91932028571,51084.34119528571,0.011675014397060682,569.8462430255086,SL,-11.866469443637389,-1.1167737229146977,2125.134071504973,2113.2676020613353
8032,8033,8044,50178.58371,49053.66763857142,52990.87388857143,0.009393001201314595,471.327497068295,TIME,-0.847350058409446,-0.08019335152660449,2113.2676020613353,2112.4202520029257
8046,8047,8054,50694.696912,49856.64155485714,52789.835304857144,0.012603106906951225,638.9106847974261,TP,24.968096402889756,2.3639326861419594,2112.4202520029257,2137.3883484058156
8120,8121,8131,47934.154914,46935.21919971429,50431.49419971429,0.010698327819494107,512.8153030203863,SL,-11.802210652911164,-1.1043580977424077,2137.3883484058156,2125.5861377529045
8220,8221,8231,49389.876,48282.65814285714,52157.92064285714,0.00959877102794348,474.082110822521,TP,25.495062416422986,2.3988736060704157,2125.5861377529045,2151.0812001693275
8253,8254,8257,55679.943761999995,54482.68661914285,58673.08661914285,0.008983371755193589,500.1936341223182,SL,-11.842827621069086,-1.101104655662171,2151.0812001693275,2139.2383725482587
8259,8260,8268,56801.117952,55444.367952,60192.992952,0.007883686650260763,447.8022153180694,SL,-11.66843388500107,-1.090896090378338,2139.2383725482587,2127.5699386632577
8273,8274,8285,56180.08377,54566.809662857144,60213.269037857135,0.006593950554475926,370.44869452569543,TP,25.74780296491799,2.4203954471264257,2127.5699386632577,2153.3177416281756
8300,8301,8302,62136.294774,60713.77691685715,65692.58941685714,0.007568684395825926,470.29000467041385,SL,-11.788214907282805,-1.09488856933575,2153.3177416281756,2141.5295267208926
8306,8307,8315,62601.377772,60967.89384342857,66685.08759342857,0.006555098245116423,410.3581815751075,TP,25.83429556710521,2.4126957153528164,2141.5295267208926,2167.3638222879977
8345,8346,8349,63619.581372,62295.194764857144,66930.54788985715,0.008182519404072358,520.5684590553503,SL,-11.968963592100017,-1.1044720290167869,2167.3638222879977,2155.3948586958977
8377,8378,8381,61871.561838,60169.68148085714,66126.26273085714,0.0063323924318464155,391.7950099294687,SL,-11.625914742565014,-1.0787735431084,2155.3948586958977,2143.768943953333
8425,8426,8427,63286.234716,62333.745430285715,65667.45793028572,0.011253506869348626,712.1920771117154,TP,25.198280493449527,2.3508392137616543,2143.768943953333,2168.9672244467824
8999,9000,9000,43677.75380399999,42401.99933971428,46867.139964714275,0.00850072363125601,371.2925139218448,SL,-11.648593759979693,-1.074114318435659,2168.9672244467824,2157.318630686803
9022,9023,9029,44242.44672,43378.59761285714,46402.069487857145,0.012486663543717927,552.4405465435068,SL,-11.988910113254938,-1.111464013031599,2157.318630686803,2145.329720573548
9030,9031,9034,44228.833997999995,43293.04381942857,46568.30944442857,0.01146266422590901,506.9802732225427,SL,-11.829033974908938,-1.1027707173838508,2145.329720573548,2133.5006865986393
9230,9231,9242,42244.907291999996,41477.52782771428,44163.35595271428,0.013901210456449509,587.2553469792905,TIME,5.20559878073509,0.4879866046852961,2133.5006865986393,2138.7062853793745
9296,9297,9302,46609.249986,45615.519628857146,49093.57587885714,0.010760999047712105,501.5620947139215,SL,-11.784037623842558,-1.1019781168083345,2138.7062853793745,2126.9222477555318
9303,9304,9312,46373.102766,45431.225980285715,48727.79473028572,0.01129087307392628,523.5928173750457,SL,-11.773651311875025,-1.1071068840715128,2126.9222477555318,2115.148596443657
9964,9965,9966,23616.87243,22865.317965714286,25495.758590714286,0.014071825110199552,332.3324984848535,SL,-11.29411923595519,-1.067926788211926,2115.148596443657,2103.8544772077016
9977,9978,9980,22851.649416,22280.635130285715,24279.185130285714,0.018422082685514377,420.9749750419383,SL,-11.432712113126973,-1.0868348773153558,2103.8544772077016,2092.4217650945748
10065,10066,10072,23812.291505999998,23527.706684571425,24523.753559571425,0.03676270847107982,875.4043306634481,SL,-12.375270833897506,-1.182865810358091,2092.4217650945748,2080.0464942606773
10082,10083,10088,24329.234873999998,23767.983981142854,25732.362106142857,0.018530451538988614,450.8317078133287,SL,-11.379493863232092,-1.0941576445171501,2080.0464942606773,2068.667000397445
10092,10093,10104,24182.405514,23558.989442571426,25740.945692571426,0.016591383308879496,401.21955921353504,TIME,0.8021279017718623,0.07755021969391425,2068.667000397445,2069.4691282992167
10106,10107,10107,24871.093224,24380.166438285713,26098.410188285714,0.021077166580839454,524.2121749298354,SL,-11.488092838606065,-1.1102453940008759,2069.4691282992167,2057.9810354606107
10553,10554,10565,20488.056792,20066.53625628571,21541.858131285713,0.024411397086185456,500.1420898738309,TIME,3.4993065566945694,0.34007179817489097,2057.9810354606107,2061.4803420173052
10570,10571,10571,20735.676305999998,20448.495055999996,21453.629430999998,0.0358916249235858,744.2371165118371,SL,-11.932207698417477,-1.1576348757942518,2061.4803420173052,2049.5481343188876
10575,10576,10584,20602.859748000003,20319.669569428574,21310.83519442857,0.036186779934565046,745.5511517235843,SL,-11.875508855898287,-1.1588416643695751,2049.5481343188876,2037.6726254629893
10597,10598,10609,21152.749704,20761.669346857143,22130.450596857143,0.02605184060316601,551.068063607275,TIME,-7.643739473831497,-0.7502421515914242,2037.6726254629893,2030.0288859891577
11052,11053,11059,21096.31842,20676.52467,22145.802795,0.024178884106649513,510.0854381541554,TP,24.22282976979535,2.386451733468065,2030.0288859891577,2054.251715758953
11074,11075,11084,22909.160916,22459.967166000002,24032.145291,0.022865987291218467,523.8405823577348,SL,-11.411279635822423,-1.1109913695855398,2054.251715758953,2042.8404361231308
11088,11089,11100,22754.519994000002,22314.06642257143,23855.653922571433,0.023190190392796226,527.6816509575485,TIME,10.386572388847762,1.0168755430119867,2042.8404361231308,2053.2270085119785
11108,11109,11118,23198.908854,22857.890104000002,24051.455729,0.030104312570965335,698.3872034461513,SL,-11.790129903876675,-1.1484487448293657,2053.2270085119785,2041.4368786081018
11130,11131,11142,23390.667198000003,22998.22255514286,24371.778805142858,0.026009233604842755,608.3733273259148,TIME,-3.4860901874336054,-0.3415329882558506,2041.4368786081018,2037.9507884206682
11225,11226,11237,24135.3261,23398.11806428571,25978.346189285712,0.013822087454907374,333.6005881069085,TIME,10.129474030517438,0.9940842622963808,2037.9507884206682,2048.0802624511857
11241,11242,11252,24508.550730000003,24109.06233714286,25507.271712142858,0.025633789354971084,628.2470268084429,SL,-11.610132688334696,-1.1337575876483907,2048.0802624511857,2036.470129762851
11416,11417,11424,28045.738026,27227.192490285714,30092.101865285713,0.012439565307663486,348.8767897760482,SL,-10.937593026655144,-1.0741717118069232,2036.470129762851,2025.5325367361959
11427,11428,11439,27637.456385999998,26893.850135999997,29496.472010999998,0.013619657827890735,376.4126992105737,TIME,-2.8970480033212853,-0.28605297133260466,2025.5325367361959,2022.6354887328746
11446,11447,11453,27871.533192,27402.19033485714,29044.890334857144,0.021547526056385987,600.5625876860469,SL,-11.422161233759242,-1.1294334839259557,2022.6354887328746,2011.2133274991154
11477,11478,11489,28500.699,27871.124,30074.6365,0.015972785827733926,455.2355610677105,TIME,-6.998218086646281,-0.6959200191208318,2011.2133274991154,2004.215109412469
11504,11505,11507,28550.438946,27979.174660285713,29978.599660285712,0.01754192551094351,500.8296732954725,SL,-11.110777375936363,-1.1087410052699844,2004.215109412469,1993.1043320365327
11563,11564,11575,30473.023386,30048.401957428574,31534.576957428573,0.02346919158957682,715.1772241596889,TIME,-5.520092997938137,-0.5539191209621992,1993.1043320365327,1987.5842390385947
11587,11588,11590,30386.086001999996,29937.239573428567,31508.20207342857,0.022141027671364128,672.7791709947321,SL,-11.40597729769719,-1.1477226548359352,1987.5842390385947,1976.1782617408974
11655,11656,11660,29272.283285999998,28985.166321714285,29990.075696714284,0.034414167526763975,1007.381260895297,SL,-12.085073513029691,-1.223075240427293,1976.1782617408974,1964.0931882278676
11684,11685,11693,29204.059644,28696.913215428573,30471.92571542857,0.019364162671523567,565.5121616152926,SL,-11.052696999224477,-1.1254758242094345,1964.0931882278676,1953.040491228643
