signal_date,execution_date,symbol,side,qty,fill,fee,regime,bootstrap
2000-09-01,2000-10-01,SPY,BUY,0.2089416958444128,91.09787873130044,0.009517072634973289,BEAR,False
2000-10-01,2000-11-01,SPY,BUY,0.057566196977397004,89.81533290683413,0.0025851635728526504,BEAR,False
2000-11-01,2000-12-01,SPY,BUY,0.21419841224233563,84.35127657660146,0.009033954756661074,BEAR,False
2000-12-01,2001-01-01,SPY,BUY,0.03618096879053502,83.59923016709945,0.0015123505687942896,BEAR,False
2001-01-01,2001-02-01,SPY,SELL,0.133142546252856,86.79449637212896,0.00577802012385976,BEAR,False
2001-02-01,2001-03-01,SPY,BUY,0.36588619683025153,78.7758172192149,0.01441149208226679,BEAR,False
2001-03-01,2001-04-01,SPY,BUY,0.26631408777637344,73.85432537932935,0.00983422364586778,BEAR,False
2001-04-01,2001-05-01,SPY,SELL,0.2781944647944619,79.39178040984919,0.01104317693009872,BEAR,False
2001-05-01,2001-06-01,SPY,SELL,0.06336792050058192,80.33692685186038,0.002545391997004877,BEAR,False
2001-06-01,2001-07-01,SPY,BUY,0.10945600926794036,78.20384917489507,0.004279940620037962,BEAR,False
2001-07-01,2001-08-01,SPY,BUY,0.023298765441393362,77.67523393410681,0.0009048685280180564,BEAR,False
2001-08-01,2001-09-01,SPY,BUY,0.26963999238583186,72.77615990010091,0.009811681600666646,BEAR,False
2001-09-01,2001-10-01,SPY,BUY,0.4048512058032693,66.41587006438264,0.013444272540019285,BEAR,False
2001-10-01,2001-11-01,SPY,SELL,0.1272007487686548,68.11449191706922,0.004332107186923845,BEAR,False
2001-11-01,2001-12-01,SPY,SELL,0.2779406477674831,72.86901610607231,0.010126630769350449,BEAR,False
2001-12-01,2002-01-01,SPY,SELL,0.06019558236701876,73.80517303918805,0.002221372686396258,BEAR,False
2002-01-01,2002-02-01,SPY,BUY,0.08167009842250823,72.53899403731259,0.0029621333912485284,BEAR,False
2002-02-01,2002-03-01,SPY,BUY,0.03001533518595594,71.86552415704281,0.0010785338979440269,BEAR,False
2002-03-01,2002-04-01,SPY,SELL,0.08151261804075265,73.45072944235375,0.002993580626924623,BEAR,False
2002-04-01,2002-05-01,SPY,BUY,0.23581144513281002,69.45326336220771,0.008188937201315923,BEAR,False
2002-05-01,2002-06-01,SPY,BUY,0.018933877724882902,69.12826021411077,0.0006544330131139305,BEAR,False
2002-06-01,2002-07-01,SPY,BUY,0.34621814117088157,64.02225105638627,0.01108283237715878,BEAR,False
2002-07-01,2002-08-01,SPY,BUY,0.42767103477058055,58.66448583119084,0.012544550679854723,BEAR,False
2002-08-01,2002-09-01,SPY,SELL,0.008738294265391633,58.80669305677893,0.00025693509435234865,BEAR,False
2002-09-01,2002-10-01,SPY,BUY,0.4791800685870904,53.448403437549985,0.01280570481253784,BEAR,False
2002-10-01,2002-11-01,SPY,SELL,0.34587268335019816,57.26410458384332,0.009903044756030136,BEAR,False
2002-11-01,2002-12-01,SPY,SELL,0.42829653097745213,62.182996109813956,0.01331638075980886,BEAR,False
2002-12-01,2003-01-01,SPY,BUY,0.37067545539115776,57.894318137718656,0.010730001370129713,BEAR,False
2003-01-01,2003-02-01,SPY,BUY,0.1649749617670838,56.128476293932984,0.004629896615318131,BEAR,False
2003-02-01,2003-03-01,SPY,BUY,0.02282028070602316,55.77909907428864,0.0006364473492021716,BEAR,False
2003-03-01,2003-04-01,SPY,BUY,0.0034615404095311394,55.7725390091898,9.652944876123115e-05,BEAR,False
2003-04-01,2003-05-01,SPY,SELL,0.36772819734476436,60.11213734831803,0.011052463952818937,BEAR,False
2003-05-01,2003-06-01,SPY,SELL,0.3081803933227453,64.01128758367565,0.009863511892316264,BEAR,False
2003-06-01,2003-07-01,SPY,BUY,0.029411653542634024,63.853048361660626,0.0009390118680271086,BEAR,False
2003-07-01,2003-08-01,SPY,SELL,0.09297538157714391,65.10075836447385,0.0030263839249491994,BEAR,False
2003-08-01,2003-09-01,SPY,SELL,0.13619592650456624,66.96482141938239,0.004560167948212803,BEAR,False
2003-09-01,2003-10-01,SPY,BUY,0.06578305429080387,66.06893497799167,0.002173108168296409,BEAR,False
2003-10-01,2003-11-01,SPY,SELL,0.23706754793468543,69.6727082521347,0.008258569051651147,BEAR,False
2003-11-01,2003-12-01,SPY,SELL,0.0691026888409623,70.73008008175138,0.0024438193577928057,BEAR,False
2003-12-01,2004-01-01,SPY,SELL,0.18262183049426292,73.96703795268466,0.006753997933578946,BEAR,False
2004-01-01,2004-02-01,SPY,SELL,0.06881872525024002,75.26448989964918,0.002589803125751711,BEAR,False
2004-02-01,2004-03-01,SPY,SELL,0.08021699184618981,76.67749787810584,0.0030754191110371264,BEAR,False
2004-03-01,2004-04-01,SPY,BUY,0.0911569354842107,75.1399157735847,0.0034247622272308435,BEAR,False
2004-04-01,2004-05-01,SPY,BUY,0.05823943980065092,74.01016558876009,0.0021551552917214,BEAR,False
2004-05-01,2004-06-01,SPY,SELL,0.051235584719658334,74.9772952555155,0.0019207527815574006,BEAR,False
2004-06-01,2004-07-01,SPY,SELL,0.06141020096793238,76.17071490422302,0.0023388294550697086,BEAR,False
2004-07-01,2004-08-01,SPY,BUY,0.15201190256737715,73.49333296141054,0.0055859306847408745,BEAR,False
2004-08-01,2004-09-01,SPY,SELL,0.05428197970626182,74.27849956478443,0.002015992002993603,BEAR,False
2004-09-01,2004-10-01,SPY,SELL,0.04981216827493371,75.155515046453,0.0018718295811416148,BEAR,False
2004-10-01,2004-11-01,SPY,SELL,0.06025878541507343,76.25113704071356,0.0022974004522958577,BEAR,False
2004-11-01,2004-12-01,SPY,SELL,0.17599082640062216,79.71468965308405,0.0070145270541576935,BEAR,False
2004-12-01,2005-01-01,SPY,SELL,0.10737311100810618,82.00840867925659,0.0044027489843579785,BEAR,False
2005-01-01,2005-02-01,SPY,BUY,0.11125038140552387,79.80728231865483,0.0044392952984443354,BEAR,False
2005-02-01,2005-03-01,SPY,SELL,0.10221018381634497,81.8293508906932,0.004181896498054972,BEAR,False
2005-03-01,2005-04-01,SPY,BUY,0.07029007852431772,80.37823758084588,0.002824896315601961,BEAR,False
2005-04-01,2005-05-01,SPY,BUY,0.08801033023702977,78.64368398622405,0.0034607282993420942,BEAR,False
2005-05-01,2005-06-01,SPY,SELL,0.13058160332151236,81.27556839280967,0.005306547015800161,BEAR,False
2005-06-01,2005-07-01,SPY,BUY,0.004343219533495141,81.26047250913524,0.00017646603575136055,BEAR,False
2005-07-01,2005-08-01,SPY,SELL,0.13415176692843694,84.20645401017875,0.005648222296121822,BEAR,False
2005-08-01,2005-09-01,SPY,BUY,0.021052472928962607,83.70377062082616,0.0008810856825235191,BEAR,False
2005-09-01,2005-10-01,SPY,SELL,0.009296753858344779,83.97074841712617,0.00039032768966750826,BEAR,False
2005-10-01,2005-11-01,SPY,BUY,0.06958089048945715,82.37840564746865,0.0028659814110262973,BEAR,False
2005-11-01,2005-12-01,SPY,SELL,0.18895218865932958,86.51667519424015,0.008173757566740002,BEAR,False
2005-12-01,2006-01-01,SPY,BUY,0.028771657348007303,85.9812297064873,0.0012369112397376796,BEAR,False
2006-01-01,2006-02-01,SPY,SELL,0.07279194762232172,87.75242826714936,0.0031938350810769398,BEAR,False
2006-02-01,2006-03-01,SPY,SELL,0.03993446025419362,88.63904806322623,0.0017698762709252329,BEAR,False
2006-03-01,2006-04-01,SPY,SELL,0.035934287999008566,89.6522413168101,0.0016107947296174346,BEAR,False
2006-04-01,2006-05-01,SPY,SELL,0.03609945343515516,90.61718168728538,0.0016356153653725768,BEAR,False
2006-05-01,2006-06-01,SPY,BUY,0.09386720003514719,88.22145159871027,0.004140550322303597,BEAR,False
2006-06-01,2006-07-01,SPY,BUY,0.0005112267497065112,88.25611826462226,2.2559444241068148e-05,BEAR,False
2006-07-01,2006-08-01,SPY,BUY,0.00718679496491004,88.19377921450022,0.000316915304197579,BEAR,False
2006-08-01,2006-09-01,SPY,SELL,0.13027912324226518,91.1885578223537,0.005939982681411421,BEAR,False
2006-09-01,2006-10-01,SPY,SELL,0.055278836660404757,92.85739466762037,0.002566524376271063,BEAR,False
2006-10-01,2006-11-01,SPY,SELL,0.11964087332665137,96.11166932267834,0.005749442027323782,BEAR,False
2006-11-01,2006-12-01,SPY,SELL,0.07537870922790903,98.26238580432242,0.003703445903792318,BEAR,False
2006-12-01,2007-01-01,SPY,SELL,0.038856165941775364,99.46505674195133,0.0019324153750866818,BEAR,False
2007-01-01,2007-02-01,SPY,SELL,0.04163335803074514,100.79357480285161,0.0020981874934829065,BEAR,False
2007-02-01,2007-03-01,SPY,BUY,0.10646797504407493,97.85581996177677,0.00520925549880397,BEAR,False
2007-03-01,2007-04-01,SPY,SELL,0.07247739781432269,99.7963811750514,0.003616491009426992,BEAR,False
2007-04-01,2007-05-01,SPY,SELL,0.13704937283198385,104.19089071930976,0.007139648113943585,BEAR,False
2007-05-01,2007-06-01,SPY,SELL,0.13011547932630746,108.48940257152141,0.007058075308709121,BEAR,False
2007-06-01,2007-07-01,SPY,BUY,0.06474056802140445,106.40985014156176,0.0034445170706186167,BEAR,False
2007-07-01,2007-08-01,SPY,BUY,0.12632170468953055,102.39658974454161,0.006467455885462499,BEAR,False
2007-08-01,2007-09-01,SPY,SELL,0.06981614929015975,104.44924688100691,0.0036461221067445658,BEAR,False
2007-09-01,2007-10-01,SPY,SELL,0.10305638813028364,108.09734592829176,0.005570061018919786,BEAR,False
2007-10-01,2007-11-01,SPY,SELL,0.006885474320728937,108.58611343207235,0.00037383344781214686,BEAR,False
2007-11-01,2007-12-01,SPY,BUY,0.07966470743743528,105.57282600374884,0.004205214148465956,BEAR,False
2007-12-01,2008-01-01,SPY,BUY,0.03519781369243725,104.39018047862064,0.0018371530619031944,BEAR,False
2008-01-01,2008-02-01,SPY,BUY,0.19409988217137078,98.27053206872951,0.009537149347729154,BEAR,False
2008-02-01,2008-03-01,SPY,BUY,0.10546772068638821,95.32048683019542,0.005026617240348799,BEAR,False
2008-03-01,2008-04-01,SPY,SELL,0.022387986981296484,95.61878093758708,0.00107035601139907,BEAR,False
2008-04-01,2008-05-01,SPY,SELL,0.10661730988304585,99.03245934685545,0.005279287203331914,BEAR,False
2008-05-01,2008-06-01,SPY,SELL,0.050465498945837926,100.57069560091077,0.0025376751664149748,BEAR,False
2008-06-01,2008-07-01,SPY,BUY,0.35091761296973234,91.03405298000622,0.015972726285351967,BEAR,False
2008-07-01,2008-08-01,SPY,SELL,0.027880476289643324,91.42918085078736,0.001274544554445944,BEAR,False
2008-08-01,2008-09-01,SPY,SELL,0.1092503049061377,94.06349695423086,0.005138232861393637,BEAR,False
2008-09-01,2008-10-01,SPY,BUY,0.45657655734709673,83.41952388812481,0.019043699516186962,BEAR,False
2008-10-01,2008-11-01,SPY,BUY,0.7148731166319959,70.03851652540652,0.025034326296399456,BEAR,False
2008-11-01,2008-12-01,SPY,BUY,0.44400340188547816,63.84404709663284,0.014173487050520834,BEAR,False
2008-12-01,2009-01-01,SPY,SELL,0.17711461027495298,65.95527184286837,0.005840821134014106,BEAR,False
2009-01-01,2009-02-01,SPY,BUY,0.5160374716060666,59.51042034234346,0.015354803423838576,BEAR,False
2009-02-01,2009-03-01,SPY,BUY,0.5760551916724652,53.28656565144421,0.015348001394955046,BEAR,False
2009-03-01,2009-04-01,SPY,SELL,0.41256943539026314,57.67954272595356,0.01189840818800761,BEAR,False
2009-04-01,2009-05-01,SPY,SELL,0.535606135758751,64.2238705236992,0.017199349557334445,BEAR,False
2009-05-01,2009-06-01,SPY,SELL,0.35584113311716986,69.18837038854103,0.01231003405879444,BEAR,False
2009-06-01,2009-07-01,SPY,BUY,0.07951425462526264,68.23326185006121,0.002712758478328993,BEAR,False
2009-07-01,2009-08-01,SPY,SELL,0.34218608691104074,73.75317013581275,0.012618654343029,BEAR,False
2009-08-01,2009-09-01,SPY,SELL,0.09397205493300241,75.66299659076962,0.0035551036360116886,BEAR,False
2009-09-01,2009-10-01,SPY,BUY,12.763927769009847,76.47283181949719,0.48804685081785,CAUTION,False
2009-10-01,2009-11-01,SPY,SELL,0.2197871143974536,77.28089116537997,0.008492672033651264,CAUTION,False
2009-11-01,2009-12-01,SPY,SELL,2.9210219985430874,82.76333979989994,0.12087676811420218,STRONG_BULL,False
2009-11-01,2009-12-01,QQQ,BUY,10.695321517325215,38.06063789029751,0.20353537969561117,STRONG_BULL,False
2009-12-01,2010-01-01,QQQ,SELL,10.695321517325215,40.16049456987813,0.21476470085982005,CAUTION,False
2009-12-01,2010-01-01,SPY,BUY,2.5968207455071486,83.87879317937907,0.10890909511815755,CAUTION,False
2010-01-01,2010-02-01,SPY,BUY,0.2497506767286451,80.72876753895287,0.010081032162161477,CAUTION,False
2010-02-01,2010-03-01,SPY,SELL,2.6723531123372424,83.31396674860292,0.11132216917089527,STRONG_BULL,False
2010-02-01,2010-03-01,QQQ,BUY,10.623026180472083,39.03014516100707,0.20730912693650194,STRONG_BULL,False
2010-03-01,2010-04-01,SPY,SELL,0.11588884367253895,88.25884994001706,0.005114108031708355,STRONG_BULL,False
2010-03-01,2010-04-01,QQQ,SELL,0.23983806299791624,41.96491320826356,0.005032391748872802,STRONG_BULL,False
2010-04-01,2010-05-01,QQQ,SELL,0.08945649467340297,42.910782296855245,0.001919324083985093,STRONG_BULL,False
2010-04-01,2010-05-01,SPY,BUY,0.004640199410264007,89.47838447271992,0.00020759877343084555,STRONG_BULL,False
2010-05-01,2010-06-01,QQQ,SELL,10.293731622800763,39.57474396492951,0.2036858967080193,CAUTION,False
2010-05-01,2010-06-01,SPY,BUY,2.959831988975533,81.59750022659138,0.12075744569555173,CAUTION,False
2010-06-01,2010-07-01,SPY,BUY,0.2237148639131157,77.68144892641347,0.008689247387573118,CAUTION,False
2010-07-01,2010-08-01,SPY,SELL,0.6275635191180629,84.30501942215962,0.026453377333943564,CAUTION,False
2010-08-01,2010-09-01,SPY,BUY,0.2036324847719932,80.80781724971106,0.008227548307779898,CAUTION,False
2010-09-01,2010-10-01,SPY,SELL,0.2613298961133473,87.02681509406122,0.011371354273803251,CAUTION,False
2010-10-01,2010-11-01,SPY,SELL,0.14828545213411973,90.11464509259103,0.006681345445730297,CAUTION,False
2010-11-01,2010-12-01,SPY,SELL,0.2499046078721729,91.44827191497451,0.011426672266749772,CAUTION,False
2010-12-01,2011-01-01,SPY,SELL,2.527604977552134,96.4010919013451,0.1218319398656503,STRONG_BULL,False
2010-12-01,2011-01-01,QQQ,BUY,9.61161738324983,48.11173408252909,0.23121578982296498,STRONG_BULL,False
2011-01-01,2011-02-01,SPY,SELL,0.04925447107773141,98.49331986336779,0.002425618187279999,STRONG_BULL,False
2011-01-01,2011-02-01,QQQ,SELL,0.07462386058690258,49.36108291690048,0.00184175728500466,STRONG_BULL,False
2011-02-01,2011-03-01,SPY,SELL,0.1275283547616595,102.06164212257895,0.006507876652082889,STRONG_BULL,False
2011-02-01,2011-03-01,QQQ,SELL,0.025904795015437368,50.83254142869874,0.0006584032829120843,STRONG_BULL,False
2011-03-01,2011-04-01,SPY,BUY,0.005933201965083865,101.98016104472819,0.0003025344459550752,STRONG_BULL,False
2011-03-01,2011-04-01,QQQ,BUY,0.041959518030155414,50.58993982538691,0.0010613647461238998,STRONG_BULL,False
2011-04-01,2011-05-01,SPY,SELL,0.06163070830130689,104.73603451250732,0.003227477995837975,STRONG_BULL,False
2011-04-01,2011-05-01,QQQ,SELL,0.01993742412030668,51.84006399660717,0.0005167786711620988,STRONG_BULL,False
2011-05-01,2011-06-01,SPY,BUY,0.06732995255776356,103.33075866938773,0.003478627539483796,STRONG_BULL,False
2011-05-01,2011-06-01,QQQ,BUY,0.045702319233101515,51.14259500579928,0.001168667601682131,STRONG_BULL,False
2011-06-01,2011-07-01,SPY,BUY,0.05547068445430815,101.47174055049517,0.0028143534505529716,STRONG_BULL,False
2011-06-01,2011-07-01,QQQ,BUY,0.05295034472107846,50.1411755094037,0.0013274962639715114,STRONG_BULL,False
2011-07-01,2011-08-01,QQQ,SELL,0.3469867499356675,51.543594303650664,0.008942472133713165,STRONG_BULL,False
2011-07-01,2011-08-01,SPY,BUY,0.011468626550284125,100.51150312465414,0.0005763644466721871,STRONG_BULL,False
2011-08-01,2011-09-01,SPY,BUY,0.27324548813777505,94.4293660965813,0.012901199116800512,STRONG_BULL,False
2011-08-01,2011-09-01,QQQ,BUY,0.15112148185303168,48.579627703806686,0.0036707126632339287,STRONG_BULL,False
2011-09-01,2011-10-01,QQQ,SELL,2.305160159172398,45.76272874676355,0.052745209541026364,NORMAL_BULL,False
2011-09-01,2011-10-01,SPY,BUY,4.227574919493152,86.86205585932356,0.18360792440324472,NORMAL_BULL,False
2011-10-01,2011-11-01,SPY,SELL,3.56796400910708,94.19096207629552,0.16803498133569614,STRONG_BULL,False
2011-10-01,2011-11-01,QQQ,BUY,2.481216249982842,49.74131056082613,0.061709474029482465,STRONG_BULL,False
2011-11-01,2011-12-01,SPY,SELL,0.5980858436653113,96.97877648958277,0.02900081667720088,STRONG_BULL,False
2011-11-01,2011-12-01,QQQ,SELL,0.11657326527917829,49.78807552859711,0.002901979268167458,STRONG_BULL,False
2011-12-01,2012-01-01,SPY,SELL,0.2597909578683295,99.2391435335332,0.012890716078304615,STRONG_BULL,False
2011-12-01,2012-01-01,QQQ,SELL,0.04017507561224169,50.25611119963033,0.0010095215337111876,STRONG_BULL,False
2012-01-01,2012-02-01,QQQ,SELL,0.22723706086733478,53.76193640569114,0.006108352207682909,STRONG_BULL,False
2012-01-01,2012-02-01,SPY,BUY,0.1191832941700775,102.79895943580033,0.006125959311407428,STRONG_BULL,False
